Date Of Stop,Time Of Stop,Agency,SubAgency,Description,Location,Latitude,Longitude,Accident,Belts,Personal Injury,Property Damage,Fatal,Commercial License,HAZMAT,Commercial Vehicle,Alcohol,Work Zone,State,VehicleType,Year,Make,Model,Color,Violation Type,Charge,Article,Contributed To Accident,Race,Gender,Driver City,Driver State,DL State,Arrest Type,Geolocation
11/24/2016,13:41:00,MCP,"4th district, Wheaton",FAILURE TO CONTROL VEHICLE SPEED ON HIGHWAY TO AVOID COLLISION,NEW HAMPSHIRE AVE/ BONIFANT RD,39.0958466667,-77.0026516667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1997,TOYOTA,4RUNNER,GREEN,Citation,12,Transportation Article,Yes,WHITE,F,OLNEY,MD,MD,A - Marked Patrol,"(39.0958466666667, -77.0026516666667)"
11/24/2016,03:52:00,MCP,"1st district, Rockville","NEGLIGENT DRIVING VEHICLE IN CARELESS AND IMPRUDENT MANNER ENDANGERING PROPERTY, LIFE AND PERSON",GAINSBOROGH RD/TUCKERMAN LA,39.08393,-77.153435,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2014,NISS,ALT,BLACK,Citation,21,Transportation Article,No,WHITE,M,POTOMAC,MD,MD,A - Marked Patrol,"(39.08393, -77.153435)"
11/24/2016,03:52:00,MCP,"1st district, Rockville",DRIVING VEHICLE WHILE UNDER THE INFLUENCE OF ALCOHOL,GAINSBOROGH RD/TUCKERMAN LA,39.08393,-77.153435,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2014,NISS,ALT,BLACK,Citation,90,Transportation Article,No,WHITE,M,POTOMAC,MD,MD,A - Marked Patrol,"(39.08393, -77.153435)"
11/24/2016,03:52:00,MCP,"1st district, Rockville",DRIVING WHILE IMPAIRED BY ALCOHOL,GAINSBOROGH RD/TUCKERMAN LA,39.08393,-77.153435,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2014,NISS,ALT,BLACK,Citation,97,Transportation Article,No,WHITE,M,POTOMAC,MD,MD,A - Marked Patrol,"(39.08393, -77.153435)"
11/24/2016,03:52:00,MCP,"1st district, Rockville",RECKLESS DRIVING VEHICLE IN WANTON AND WILLFUL DISREGARD FOR SAFETY OF PERSONS AND PROPERTY,GAINSBOROGH RD/TUCKERMAN LA,39.08393,-77.153435,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2014,NISS,ALT,BLACK,Citation,80,Transportation Article,No,WHITE,M,POTOMAC,MD,MD,A - Marked Patrol,"(39.08393, -77.153435)"
11/24/2016,03:52:00,MCP,"1st district, Rockville",FAILURE TO DRIVE VEHICLE ON RIGHT HALF OF ROADWAY WHEN REQUIRED,GAINSBOROGH RD/TUCKERMAN LA,39.08393,-77.153435,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2014,NISS,ALT,BLACK,Citation,87,Transportation Article,No,WHITE,M,POTOMAC,MD,MD,A - Marked Patrol,"(39.08393, -77.153435)"
11/24/2016,03:52:00,MCP,"1st district, Rockville",DRIVER FAILING TO GIVE TURN SIGNAL CONTINUOUSLY DURING LAST 100' OF TRAVEL BEFORE TURNING,GAINSBOROGH RD/TUCKERMAN LA,39.08393,-77.153435,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2014,NISS,ALT,BLACK,Citation,78,Transportation Article,No,WHITE,M,POTOMAC,MD,MD,A - Marked Patrol,"(39.08393, -77.153435)"
11/24/2016,03:52:00,MCP,"1st district, Rockville",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,GAINSBOROGH RD/TUCKERMAN LA,39.08393,-77.153435,Yes,No,Yes,No,No,No,No,No,No,No,MD,02 - Automobile,2014,NISS,ALT,BLACK,Citation,80,Transportation Article,No,WHITE,M,POTOMAC,MD,MD,A - Marked Patrol,"(39.08393, -77.153435)"
11/24/2016,10:21:00,MCP,"3rd district, Silver Spring",DISPLAYING EXPIRED REGISTRATION PLATES ISSUED BY ANY STATE,323 PLYMOUTH AVE,39.0016433333,-77.0021816667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2002,HONDA,ACCORD,GOLD,Citation,98,Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0016433333333, -77.0021816666667)"
11/24/2016,00:09:00,MCP,"2nd district, Bethesda",FAILURE OF DR. TO MAKE LANE CHANGE TO AVAIL. LANE NOT IMMED. ADJ. TO STOPPED EMERG. VEH,CONNECTICUT AVE @ E IRVING ST,38.9728616667,-77.0770783333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2017,HYUNDAI,SONATTA,BLUE,Citation,99,Transportation Article,No,WHITE,M,CHEVY CHASE,MD,MD,A - Marked Patrol,"(38.9728616666667, -77.0770783333333)"
11/24/2016,00:20:00,MCP,"2nd district, Bethesda",FAILURE OF DR. TO MAKE LANE CHANGE TO AVAIL. LANE NOT IMMED. ADJ. TO STOPPED EMERG. VEH,CONNECTICUT AVE @ SHEPHERD ST,38.984995,-77.0770933333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2014,NISSAN,ALTIMA,GOLD,Citation,97,Transportation Article,No,BLACK,F,GREENBELT,MD,MD,A - Marked Patrol,"(38.984995, -77.0770933333333)"
11/24/2016,00:32:00,MCP,"2nd district, Bethesda",FAILURE OF DR. TO MAKE LANE CHANGE TO AVAIL. LANE NOT IMMED. ADJ. TO STOPPED EMERG. VEH,CONNECTICUT AVE @ EAST WEST HWY,38.99046,-77.07674,No,No,No,No,No,No,No,No,No,No,AL,02 - Automobile,2003,MERCURY,GRAND MARQUIS,SILVER,Citation,78,Transportation Article,No,ASIAN,M,MOBILE,AL,AL,A - Marked Patrol,"(38.99046, -77.07674)"
11/24/2016,01:27:00,MCP,"2nd district, Bethesda",FAILURE OF DR. TO MAKE LANE CHANGE TO AVAIL. LANE NOT IMMED. ADJ. TO STOPPED EMERG. VEH,OLD GEORGETOWN RD @ MCKINLEY ST,39.0003716667,-77.1094716667,Yes,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,TOYOTA,PRIUS,"BLUE, LIGHT",Citation,67,Transportation Article,No,WHITE,M,SAN JOSE,CA,CA,A - Marked Patrol,"(39.0003716666667, -77.1094716666667)"
11/24/2016,01:56:00,MCP,"2nd district, Bethesda",FAILURE OF DR. TO MAKE LANE CHANGE TO AVAIL. LANE NOT IMMED. ADJ. TO STOPPED EMERG. VEH,OLD GEORGETOWN RD @ W CEDAR LN,39.00597,-77.1113083333,Yes,Yes,No,No,No,No,No,No,No,No,VA,02 - Automobile,2012,TOYOTA,CAMRY,WHITE,Citation,89,Transportation Article,No,BLACK,M,WOODBRIDGE,VA,VA,A - Marked Patrol,"(39.00597, -77.1113083333333)"
11/24/2016,03:55:00,MCP,"2nd district, Bethesda",EXCEEDING MAXIMUM SPEED: 39 MPH IN A POSTED 30 MPH ZONE,OLD GEORGETOWN RD @ HUNTINGTON PKWY,38.9979483333,-77.10925,Yes,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2016,HONDA,ACCORD,WHITE,Citation,75,Transportation Article,No,ASIAN,F,SILVER SPRING,MD,MD,Q - Marked Laser,"(38.9979483333333, -77.10925)"
11/24/2016,21:39:00,MCP,"2nd district, Bethesda",PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON SUSPENDED LICENSE AND PRIVILEGE,NICHOLSON LN @ NEBEL ST,39.046185,-77.1038983333,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,1990,VOLVO,740GL,SILVER,Citation,57,Transportation Article,No,WHITE,M,BETHESDA,MD,MD,A - Marked Patrol,"(39.046185, -77.1038983333333)"
11/24/2016,21:39:00,MCP,"2nd district, Bethesda","PERSON DRIVING MOTOR VEHICLE WHILE LICENSE SUSPENDED UNDER TR 17-106, 26-204, 26-206, 27-103",NICHOLSON LN @ NEBEL ST,39.046185,-77.1038983333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1990,VOLVO,740GL,SILVER,Citation,97,Transportation Article,No,WHITE,M,BETHESDA,MD,MD,A - Marked Patrol,"(39.046185, -77.1038983333333)"
11/24/2016,01:53:00,MCP,"3rd district, Silver Spring","NEGLIGENT DRIVING VEHICLE IN CARELESS AND IMPRUDENT MANNER ENDANGERING PROPERTY, LIFE AND PERSON",OLD GEORGETOWN @ BATTERY LN,38.983545,-77.0929633333,Yes,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,HONDA,CIVIC,GOLD,Citation,78,Transportation Article,No,WHITE,F,POTOMAC,MD,MD,A - Marked Patrol,"(38.983545, -77.0929633333333)"
11/24/2016,21:39:00,MCP,"2nd district, Bethesda",UNLAWFUL USE OF HISTORIC PASSENGER VEH. FOR GENERAL DAILY TRANSPORTATION,NICHOLSON LN @ NEBEL ST,39.046185,-77.1038983333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1990,VOLVO,740GL,SILVER,Citation,75,Transportation Article,No,WHITE,M,BETHESDA,MD,MD,A - Marked Patrol,"(39.046185, -77.1038983333333)"
11/24/2016,01:53:00,MCP,"3rd district, Silver Spring",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,OLD GEORGETOWN @ BATTERY LN,38.983545,-77.0929633333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,HONDA,CIVIC,GOLD,Citation,57,Transportation Article,No,WHITE,F,POTOMAC,MD,MD,A - Marked Patrol,"(38.983545, -77.0929633333333)"
11/24/2016,21:39:00,MCP,"2nd district, Bethesda",VEHICLE LAMP PROJECTING GLARING & DAZZLING LIGHT,NICHOLSON LN @ NEBEL ST,39.046185,-77.1038983333,Yes,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,1990,VOLVO,740GL,SILVER,Citation,83,Transportation Article,No,WHITE,M,BETHESDA,MD,MD,A - Marked Patrol,"(39.046185, -77.1038983333333)"
11/24/2016,01:53:00,MCP,"3rd district, Silver Spring",DRIVER CHANGING LANES WHEN UNSAFE,OLD GEORGETOWN @ BATTERY LN,38.983545,-77.0929633333,Yes,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,HONDA,CIVIC,GOLD,Citation,58,Transportation Article,No,WHITE,F,POTOMAC,MD,MD,A - Marked Patrol,"(38.983545, -77.0929633333333)"
11/24/2016,22:36:00,MCP,"2nd district, Bethesda",PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON SUSPENDED LICENSE AND PRIVILEGE,OLD GEORGETOWN RD @ NICHOLSON LN,39.046495,-77.1197433333,Yes,No,Yes,No,No,No,No,No,No,No,MD,03 - Station Wagon,2005,SUBA,OUTBACK,SILVER,Citation,76,Transportation Article,No,WHITE,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.046495, -77.1197433333333)"
11/24/2016,01:53:00,MCP,"3rd district, Silver Spring",FAILURE TO DRIVE VEHICLE ON RIGHT HALF OF ROADWAY WHEN REQUIRED,OLD GEORGETOWN @ BATTERY LN,38.983545,-77.0929633333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,HONDA,CIVIC,GOLD,Citation,66,Transportation Article,No,WHITE,F,POTOMAC,MD,MD,A - Marked Patrol,"(38.983545, -77.0929633333333)"
11/24/2016,22:36:00,MCP,"2nd district, Bethesda","PERSON DRIVING MOTOR VEHICLE WHILE LICENSE SUSPENDED UNDER TR 17-106, 26-204, 26-206, 27-103",OLD GEORGETOWN RD @ NICHOLSON LN,39.046495,-77.1197433333,No,No,No,No,No,No,No,No,No,No,MD,03 - Station Wagon,2005,SUBA,OUTBACK,SILVER,Citation,66,Transportation Article,No,WHITE,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.046495, -77.1197433333333)"
11/24/2016,01:53:00,MCP,"3rd district, Silver Spring",DRIVING VEHICLE WHILE UNDER THE INFLUENCE OF ALCOHOL,OLD GEORGETOWN @ BATTERY LN,38.983545,-77.0929633333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,HONDA,CIVIC,GOLD,Citation,12,Transportation Article,No,WHITE,F,POTOMAC,MD,MD,A - Marked Patrol,"(38.983545, -77.0929633333333)"
11/24/2016,22:36:00,MCP,"2nd district, Bethesda",DRIVING MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION,OLD GEORGETOWN RD @ NICHOLSON LN,39.046495,-77.1197433333,No,No,No,No,No,No,No,No,No,No,MD,03 - Station Wagon,2005,SUBA,OUTBACK,SILVER,Citation,32,Transportation Article,No,WHITE,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.046495, -77.1197433333333)"
11/24/2016,01:53:00,MCP,"3rd district, Silver Spring",DRIVING UNDER THE INFLUENCE OF ALCOHOL PER SE,OLD GEORGETOWN @ BATTERY LN,38.983545,-77.0929633333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,HONDA,CIVIC,GOLD,Citation,22,Transportation Article,No,WHITE,F,POTOMAC,MD,MD,A - Marked Patrol,"(38.983545, -77.0929633333333)"
11/24/2016,01:53:00,MCP,"3rd district, Silver Spring",DRIVING WHILE IMPAIRED BY ALCOHOL,OLD GEORGETOWN @ BATTERY LN,38.983545,-77.0929633333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,HONDA,CIVIC,GOLD,Citation,22,Transportation Article,No,WHITE,F,POTOMAC,MD,MD,A - Marked Patrol,"(38.983545, -77.0929633333333)"
11/24/2016,01:53:00,MCP,"3rd district, Silver Spring",RECKLESS DRIVING VEHICLE IN WANTON AND WILLFUL DISREGARD FOR SAFETY OF PERSONS AND PROPERTY,OLD GEORGETOWN @ BATTERY LN,38.983545,-77.0929633333,Yes,No,Yes,No,No,No,No,No,No,No,MD,02 - Automobile,2007,HONDA,CIVIC,GOLD,Citation,32,Transportation Article,No,WHITE,F,POTOMAC,MD,MD,A - Marked Patrol,"(38.983545, -77.0929633333333)"
11/23/2016,23:29:00,MCP,"4th district, Wheaton",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,GEORGIA AVE/HINES,39.1416433333,-77.06762,Yes,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2006,CHEV,TK,WHITE,Citation,21,Transportation Article,No,BLACK,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.1416433333333, -77.06762)"
11/23/2016,23:29:00,MCP,"4th district, Wheaton",DRIVING  MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION,GEORGIA AVE/HINES,39.1416433333,-77.06762,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2006,CHEV,TK,WHITE,Citation,32,Transportation Article,No,BLACK,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.1416433333333, -77.06762)"
11/23/2016,23:29:00,MCP,"4th district, Wheaton",PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON SUSPENDED LICENSE AND PRIVILEGE,GEORGIA AVE/HINES,39.1416433333,-77.06762,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2006,CHEV,TK,WHITE,Citation,11,Transportation Article,No,BLACK,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.1416433333333, -77.06762)"
11/23/2016,23:29:00,MCP,"4th district, Wheaton","PERSON DRIVING MOTOR VEHICLE WHILE LICENSE SUSPENDED UNDER TR 17-106, 26-204, 26-206, 27-103",GEORGIA AVE/HINES,39.1416433333,-77.06762,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2006,CHEV,TK,WHITE,Citation,32,Transportation Article,No,BLACK,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.1416433333333, -77.06762)"
11/23/2016,23:05:00,MCP,Headquarters and Special Operations,EXCEEDING MAXIMUM SPEED: 70 MPH IN A POSTED 55 MPH ZONE,CONNECTICUT AVE AT MONTROSE DR.,,,Yes,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,1995,HONDA,4S,GRAY,Citation,11,Transportation Article,No,WHITE,M,CHEVY CHASE,MD,MD,A - Marked Patrol,
11/23/2016,23:26:00,MCP,Headquarters and Special Operations,REPRODUCTION OF DRIVER'S LICENSE,CONNECTICUT AVE AT 495,,,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Citation,32,Transportation Article,No,WHITE,M,CHEVY CHASE,MD,MD,A - Marked Patrol,
11/24/2016,00:38:00,MCP,Headquarters and Special Operations,DRIVING VEHICLE WHILE UNDER THE INFLUENCE OF ALCOHOL,EXETER RD AT WILSON LN,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2014,HYUN,2S,BLUE,Citation,12,Transportation Article,No,WHITE,M,POTOMAC,MD,MD,A - Marked Patrol,
11/24/2016,00:38:00,MCP,Headquarters and Special Operations,DRIVING WHILE IMPAIRED BY ALCOHOL,EXETER RD AT WILSON LN,,,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2014,HYUN,2S,BLUE,Citation,21,Transportation Article,No,WHITE,M,POTOMAC,MD,MD,A - Marked Patrol,
11/23/2016,23:18:00,MCP,"5th district, Germantown",EXCEEDING MAXIMUM SPEED: 58 MPH IN A POSTED 40 MPH ZONE,EB MIDDLEBROOK RD / OBSERVATION DR,39.179245,-77.2403433333,Yes,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2013,TOYT,VAN,MAROON,Citation,32,Transportation Article,No,HISPANIC,M,GERMANTOWN,MD,MD,Q - Marked Laser,"(39.179245, -77.2403433333333)"
11/23/2016,23:18:00,MCP,"5th district, Germantown",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,EB MIDDLEBROOK RD / OBSERVATION DR,39.179245,-77.2403433333,Yes,No,Yes,No,No,No,No,No,No,No,MD,02 - Automobile,2013,TOYT,VAN,MAROON,Citation,12,Transportation Article,No,HISPANIC,M,GERMANTOWN,MD,MD,Q - Marked Laser,"(39.179245, -77.2403433333333)"
11/24/2016,00:36:00,MCP,"5th district, Germantown",DRIVER ENTERING INTERSECTION AT FLASHING RED TRAFFIC SIGNAL WITHOUT STOPPING,EB FATHER HURLEY BLVD / OBSERVATION DR,39.2037216667,-77.2495183333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,AUDI,4S,BLACK,Citation,21,Transportation Article,No,OTHER,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.2037216666667, -77.2495183333333)"
11/24/2016,00:43:00,MCP,"5th district, Germantown",DRIVER ENTERING INTERSECTION AT FLASHING RED TRAFFIC SIGNAL WITHOUT STOPPING,EB FATHER HURLEY BLVD / OBSERVATION DR,39.20343,-77.2501083333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,BMW,X5,BLACK,Citation,11,Transportation Article,No,OTHER,F,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.20343, -77.2501083333333)"
11/24/2016,00:58:00,MCP,"5th district, Germantown",DRIVER ENTERING INTERSECTION AT FLASHING RED TRAFFIC SIGNAL WITHOUT STOPPING,EB FATHER HURLEY BLVD / OBSERVATION DR,39.2028216667,-77.2512283333,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2003,NISS,SENTRA,BLACK,Citation,23,Transportation Article,No,WHITE,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.2028216666667, -77.2512283333333)"
11/24/2016,01:10:00,MCP,"5th district, Germantown",DRIVER ENTERING INTERSECTION AT FLASHING RED TRAFFIC SIGNAL WITHOUT STOPPING,EB FATHER HURLEY BLVD / OBSERVATION DR,39.2034233333,-77.2499383333,Yes,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2000,CHEVROLET,SUV,GOLD,Citation,11,Transportation Article,No,HISPANIC,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.2034233333333, -77.2499383333333)"
11/24/2016,01:29:00,MCP,"5th district, Germantown",DRIVER ENTERING INTERSECTION AT FLASHING RED TRAFFIC SIGNAL WITHOUT STOPPING,EB FATHER HURLEY BLVD / OBSERVATION DR,39.204305,-77.2469083333,Yes,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2006,MITS,ECLIPSE,SILVER,Citation,54,Transportation Article,No,WHITE,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.204305, -77.2469083333333)"
11/24/2016,01:46:00,MCP,"5th district, Germantown",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,WB FATHER HURLEY BLV / OBSERVATION DR,39.2007633333,-77.25683,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,HYUNDAI,SONATA,BLACK,Citation,46,Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.2007633333333, -77.25683)"
11/24/2016,01:58:00,MCP,"5th district, Germantown",DRIVER ENTERING INTERSECTION AT FLASHING RED TRAFFIC SIGNAL WITHOUT STOPPING,EB FATHER HURLEY BLVD / OBSERVATION DR,39.2037,-77.24961,No,No,No,No,No,No,No,No,No,No,CT,02 - Automobile,2015,LEXUS,SUV,GRAY,Citation,45,Transportation Article,No,OTHER,M,FARMINGTON,CT,CT,A - Marked Patrol,"(39.2037, -77.24961)"
11/24/2016,02:07:00,MCP,"5th district, Germantown",DRIVER ENTERING INTERSECTION AT FLASHING RED TRAFFIC SIGNAL WITHOUT STOPPING,EB FATHER HURLEY BLVD / OBSERVATION DR,39.20328,-77.2502516667,Yes,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010,HYUNDAI,4 DOOR,BLUE,Citation,45,Transportation Article,No,BLACK,F,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.20328, -77.2502516666667)"
11/24/2016,02:19:00,MCP,"5th district, Germantown",DRIVER ENTERING INTERSECTION AT FLASHING RED TRAFFIC SIGNAL WITHOUT STOPPING,WB FATHER HURLEY BLV / OBSERVATION DR,39.1994783333,-77.2600566667,Yes,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,DODG,CHARGER,RED,Citation,43,Transportation Article,No,BLACK,M,HYATSVILLE,MD,MD,A - Marked Patrol,"(39.1994783333333, -77.2600566666667)"
11/24/2016,02:19:00,MCP,"5th district, Germantown",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,WB FATHER HURLEY BLV / OBSERVATION DR,39.1994783333,-77.2600566667,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,DODG,CHARGER,RED,Citation,23,Transportation Article,No,BLACK,M,HYATSVILLE,MD,MD,A - Marked Patrol,"(39.1994783333333, -77.2600566666667)"
11/24/2016,02:19:00,MCP,"5th district, Germantown",PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON SUSPENDED LICENSE AND PRIVILEGE,WB FATHER HURLEY BLV / OBSERVATION DR,39.1994783333,-77.2600566667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,DODG,CHARGER,RED,Citation,21,Transportation Article,No,BLACK,M,HYATSVILLE,MD,MD,A - Marked Patrol,"(39.1994783333333, -77.2600566666667)"
11/24/2016,02:19:00,MCP,"5th district, Germantown","PERSON DRIVING MOTOR VEHICLE WHILE LICENSE SUSPENDED UNDER TR 17-106, 26-204, 26-206, 27-103",WB FATHER HURLEY BLV / OBSERVATION DR,39.1994783333,-77.2600566667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,DODG,CHARGER,RED,Citation,31,Transportation Article,No,BLACK,M,HYATSVILLE,MD,MD,A - Marked Patrol,"(39.1994783333333, -77.2600566666667)"
11/24/2016,02:19:00,MCP,"5th district, Germantown",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,WB FATHER HURLEY BLV / OBSERVATION DR,39.1994783333,-77.2600566667,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,DODG,CHARGER,RED,Citation,14,Transportation Article,No,BLACK,M,HYATSVILLE,MD,MD,A - Marked Patrol,"(39.1994783333333, -77.2600566666667)"
11/24/2016,02:19:00,MCP,"5th district, Germantown",OPERATING VEHICLE ON HIGHWAY WITH UNAUTHORIZED WINDOW TINTING MATERIAL,WB FATHER HURLEY BLV / OBSERVATION DR,39.1994783333,-77.2600566667,Yes,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,DODG,CHARGER,RED,Citation,11,Transportation Article,No,BLACK,M,HYATSVILLE,MD,MD,A - Marked Patrol,"(39.1994783333333, -77.2600566666667)"
11/24/2016,02:19:00,MCP,"5th district, Germantown",FAILURE TO ATTACH VEHICLE REGISTRATION PLATES AT FRONT AND REAR,WB FATHER HURLEY BLV / OBSERVATION DR,39.1994783333,-77.2600566667,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,DODG,CHARGER,RED,Citation,21,Transportation Article,No,BLACK,M,HYATSVILLE,MD,MD,A - Marked Patrol,"(39.1994783333333, -77.2600566666667)"
11/24/2016,02:19:00,MCP,"5th district, Germantown",OPERATING UNREGISTERED MOTOR VEHICLE ON HIGHWAY,WB FATHER HURLEY BLV / OBSERVATION DR,39.1994783333,-77.2600566667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,DODG,CHARGER,RED,Citation,23,Transportation Article,No,BLACK,M,HYATSVILLE,MD,MD,A - Marked Patrol,"(39.1994783333333, -77.2600566666667)"
11/24/2016,03:36:00,MCP,"2nd district, Bethesda",DRIVING VEHICLE WHILE UNDER THE INFLUENCE OF ALCOHOL,NB 270/ MONTROSE,39.1846933333,-77.2628916667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,HOND,SW,GOLD,Citation,11,Transportation Article,No,BLACK,M,CLARKSBURG,MD,MD,A - Marked Patrol,"(39.1846933333333, -77.2628916666667)"
11/24/2016,03:36:00,MCP,"2nd district, Bethesda",DRIVING UNDER THE INFLUENCE OF ALCOHOL PER SE,NB 270/ MONTROSE,39.1846933333,-77.2628916667,Yes,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,HOND,SW,GOLD,Citation,12,Transportation Article,No,BLACK,M,CLARKSBURG,MD,MD,A - Marked Patrol,"(39.1846933333333, -77.2628916666667)"
11/24/2016,03:36:00,MCP,"2nd district, Bethesda",DRIVING WHILE IMPAIRED BY ALCOHOL,NB 270/ MONTROSE,39.1846933333,-77.2628916667,Yes,No,Yes,No,No,No,No,No,No,No,MD,02 - Automobile,2007,HOND,SW,GOLD,Citation,31,Transportation Article,No,BLACK,M,CLARKSBURG,MD,MD,A - Marked Patrol,"(39.1846933333333, -77.2628916666667)"
11/24/2016,03:36:00,MCP,"2nd district, Bethesda","NEGLIGENT DRIVING VEHICLE IN CARELESS AND IMPRUDENT MANNER ENDANGERING PROPERTY, LIFE AND PERSON",NB 270/ MONTROSE,39.1846933333,-77.2628916667,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,HOND,SW,GOLD,Citation,11,Transportation Article,No,BLACK,M,CLARKSBURG,MD,MD,A - Marked Patrol,"(39.1846933333333, -77.2628916666667)"
